index,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,timestamp,Air temperature [K]_roll_mean,Process temperature [K]_roll_mean,Rotational speed [rpm]_roll_mean,Torque [Nm]_roll_mean,Air temperature [K]_roll_std,Process temperature [K]_roll_std,Rotational speed [rpm]_roll_std,Torque [Nm]_roll_std,Air temperature [K]_roll_var,Process temperature [K]_roll_var,Rotational speed [rpm]_roll_var,Torque [Nm]_roll_var,Air temperature [K]_lag_1,Air temperature [K]_lag_5,Process temperature [K]_lag_1,Process temperature [K]_lag_5,Rotational speed [rpm]_lag_1,Rotational speed [rpm]_lag_5,Torque [Nm]_lag_1,Torque [Nm]_lag_5,Air temperature [K]_change,Process temperature [K]_change,Rotational speed [rpm]_change,Torque [Nm]_change
79,1,298.8,308.9,1402,37.9,2,0,2025-01-01 01:16:00,298.86,308.97999999999996,1451.9,44.82,0.06992058987867507,0.09189365834831482,82.52198360302302,9.473448275164765,0.004888888888981878,0.00844444444463681,6809.8777777775995,89.74622222222227,298.8,298.9,308.9,309.0,1398.0,1601.0,51.5,32.3,0.0,0.0,4.0,-13.600000000000001
80,0,298.8,308.8,1445,49.9,4,0,2025-01-01 01:17:00,298.85,308.96,1455.4,43.239999999999995,0.07071067811929725,0.10749676997822512,81.28031058558226,6.43414502651458,0.005000000000090864,0.011555555555751442,6606.488888888715,41.39822222222231,298.8,298.8,308.9,308.9,1402.0,1379.0,37.9,46.7,0.0,-0.0999999999999659,43.0,12.0
81,1,298.9,308.9,1450,47.5,9,0,2025-01-01 01:18:00,298.85,308.93999999999994,1455.2,43.44,0.07071067811929725,0.0966091783089649,81.29206603353015,6.542374696290846,0.005000000000090864,0.009333333333533374,6608.399999999826,42.802666666666745,298.8,298.8,308.8,308.9,1445.0,1461.0,49.9,47.9,0.0999999999999659,0.0999999999999659,5.0,-2.3999999999999986
82,1,298.9,308.9,1453,40.8,11,0,2025-01-01 01:19:00,298.85,308.91999999999996,1463.6,43.08,0.07071067811929725,0.07888106377595366,75.53100908456851,6.582603335054206,0.005000000000090864,0.006222222222426068,5704.933333333171,43.33066666666676,298.9,298.8,308.9,308.9,1450.0,1455.0,47.5,41.3,0.0,0.0,3.0,-6.700000000000003
83,1,299.0,309.0,1469,40.1,13,0,2025-01-01 01:20:00,298.85,308.90999999999997,1451.3,43.59,0.07071067811929725,0.056764621221556,60.895265278452946,6.064184473887105,0.005000000000090864,0.0032222222224267253,3708.233333333157,36.774333333333416,298.9,298.8,308.9,308.9,1453.0,1398.0,40.8,51.5,0.10000000000002274,0.10000000000002274,16.0,-0.6999999999999957
84,1,298.9,308.9,1422,47.6,15,0,2025-01-01 01:21:00,298.85,308.9,1433.4,45.12,0.07071067811929725,0.04714045208129155,30.945112699743117,4.6687614346134,0.005000000000090864,0.0022222222224285446,957.5999999998027,21.797333333333373,299.0,298.8,309.0,308.9,1469.0,1402.0,40.1,37.9,-0.10000000000002274,-0.10000000000002274,-47.0,7.5
85,2,299.0,309.0,1804,26.8,17,0,2025-01-01 01:22:00,298.87,308.90999999999997,1475.9,43.13,0.08232726023543713,0.056764621221556,117.823266896747,7.376396289667625,0.006777777777873387,0.0032222222224267253,13882.322222222077,54.4112222222223,298.9,298.8,308.9,308.8,1422.0,1445.0,47.6,49.9,0.10000000000002274,0.10000000000002274,382.0,-20.8
86,0,299.0,309.0,1436,43.9,20,0,2025-01-01 01:23:00,298.89,308.91999999999996,1473.4,42.73,0.0875595035776603,0.06324555320496954,118.43816952317295,7.1952221801847305,0.007666666666766308,0.004000000000202632,14027.599999999853,51.771222222222306,299.0,298.9,309.0,308.9,1804.0,1450.0,26.8,47.5,0.0,0.0,-368.0,17.099999999999998
87,1,299.0,309.0,1544,31.8,25,0,2025-01-01 01:24:00,298.91,308.92999999999995,1482.3,41.78,0.08755950357768087,0.0674948557725385,120.23222899409605,7.9884360866887585,0.007666666666769909,0.004555555555755774,14455.78888888875,63.8151111111112,299.0,298.9,309.0,308.9,1436.0,1453.0,43.9,40.8,0.0,0.0,108.0,-12.099999999999998
88,2,299.0,309.0,1419,45.2,27,0,2025-01-01 01:25:00,298.93,308.94,1484.4,41.15,0.08232726023551261,0.06992058987942322,118.77074087875664,7.360442317626788,0.006777777777885816,0.004888888889086501,14106.488888888753,54.176111111111204,299.0,299.0,309.0,309.0,1544.0,1469.0,31.8,40.1,0.0,0.0,-125.0,13.400000000000002
89,2,298.9,308.9,1487,39.5,30,0,2025-01-01 01:26:00,298.93999999999994,308.94,1492.9,41.31,0.06992058987880208,0.06992058987942322,115.20652952174335,7.299079089553397,0.0048888888889996405,0.004888888889086501,13272.54444444432,53.276555555555646,299.0,298.9,309.0,308.9,1419.0,1422.0,45.2,47.6,-0.10000000000002274,-0.10000000000002274,68.0,-5.700000000000003
90,1,298.9,308.9,1753,25.8,33,0,2025-01-01 01:27:00,298.95,308.95,1523.7,38.9,0.05270462767055557,0.05270462767132867,139.57240255707958,8.084140853135446,0.002777777777891892,0.002777777777973384,19480.455555555476,65.3533333333335,298.9,299.0,308.9,309.0,1487.0,1804.0,39.5,26.8,0.0,0.0,266.0,-13.7
91,1,298.9,308.9,1830,24.9,35,0,2025-01-01 01:28:00,298.95,308.95,1561.7,36.64,0.05270462767055557,0.05270462767132867,166.42385646294815,8.557933291526783,0.002777777777891892,0.002777777777973384,27696.899999999972,73.23822222222245,298.9,299.0,308.9,309.0,1753.0,1436.0,25.8,43.9,0.0,0.0,77.0,-0.9000000000000021
92,2,298.9,308.9,1727,27.1,37,0,2025-01-01 01:29:00,298.95,308.95,1589.1,35.269999999999996,0.05270462767055557,0.05270462767132867,169.07358687204155,8.90743135439918,0.002777777777891892,0.002777777777973384,28585.877777777783,79.34233333333358,298.9,299.0,308.9,309.0,1830.0,1544.0,24.9,31.8,0.0,0.0,-103.0,2.200000000000003
93,1,299.1,309.0,1450,43.0,40,0,2025-01-01 01:30:00,298.96,308.95,1587.2,35.559999999999995,0.06992058987885381,0.05270462767132867,170.6723957371744,9.126664231799056,0.004888888889006875,0.002777777777973384,29129.06666666667,83.29600000000025,298.9,299.0,308.9,309.0,1727.0,1419.0,27.1,45.2,0.20000000000004547,0.10000000000002274,-277.0,15.899999999999999
94,1,299.0,308.9,1622,31.9,42,0,2025-01-01 01:31:00,298.96999999999997,308.95,1607.2,33.99,0.06749485577194864,0.05270462767132867,160.58282736471065,8.12026956312277,0.0045555555556761485,0.002777777777973384,25786.844444444465,65.93877777777806,299.1,298.9,309.0,308.9,1450.0,1487.0,43.0,39.5,-0.10000000000002274,-0.10000000000002274,172.0,-11.100000000000001
95,2,299.0,309.0,1351,52.2,44,0,2025-01-01 01:32:00,298.96999999999997,308.95,1561.9,36.53,0.06749485577194864,0.05270462767132867,162.7775919604551,9.480043366051785,0.0045555555556761485,0.002777777777973384,26496.544444444422,89.87122222222246,299.0,298.9,308.9,308.9,1622.0,1753.0,31.9,25.8,0.0,0.10000000000002274,-271.0,20.300000000000004
96,2,299.0,309.0,1575,35.3,47,0,2025-01-01 01:33:00,298.96999999999997,308.95,1575.8,35.67,0.06749485577194864,0.05270462767132867,156.65163048412015,9.120434931149587,0.0045555555556761485,0.002777777777973384,24539.733333333323,83.18233333333359,299.0,298.9,309.0,308.9,1351.0,1830.0,52.2,24.9,0.0,0.0,224.0,-16.900000000000006
97,2,298.9,308.9,1750,29.9,50,0,2025-01-01 01:34:00,298.96,308.93999999999994,1596.4,35.480000000000004,0.06992058987885381,0.05163977795135191,165.31061671895125,9.229156696759114,0.004888888889006875,0.002666666666864931,27327.600000000002,85.17733333333359,299.0,298.9,309.0,308.9,1575.0,1727.0,35.3,27.1,-0.10000000000002274,-0.10000000000002274,175.0,-5.399999999999999
98,1,298.9,308.8,1529,32.7,53,0,2025-01-01 01:35:00,298.94999999999993,308.91999999999996,1607.4,34.230000000000004,0.07071067811947024,0.06324555320497276,155.56720591292873,8.590828442783245,0.005000000000115328,0.004000000000203039,24201.155555555568,73.80233333333359,298.9,299.1,308.9,309.0,1750.0,1450.0,29.9,43.0,0.0,-0.0999999999999659,-221.0,2.8000000000000043
99,1,298.8,308.8,1523,44.4,55,0,2025-01-01 01:36:00,298.94,308.90999999999997,1611.0,34.72,0.08432740427182066,0.07378647873865714,152.86450063881924,9.052169782863004,0.0071111111112230774,0.0054444444446503015,23367.55555555557,81.94177777777804,298.9,299.0,308.8,308.9,1529.0,1622.0,32.7,31.9,-0.0999999999999659,0.0,-6.0,11.699999999999996
100,1,298.8,308.9,1852,25.0,57,0,2025-01-01 01:37:00,298.93,308.90999999999997,1620.9,34.64,0.0948683298056272,0.07378647873865714,165.74575576935771,9.1428417658601,0.009000000000109254,0.0054444444446503015,27471.65555555558,83.59155555555583,298.8,299.0,308.8,309.0,1523.0,1351.0,44.4,52.2,0.0,0.0999999999999659,329.0,-19.4
102,1,298.8,308.8,1555,40.6,61,0,2025-01-01 01:38:00,298.91999999999996,308.9,1593.4,36.209999999999994,0.10327955589938063,0.08164965809405098,149.18385375844875,8.617353293081237,0.01066666666677329,0.006666666666875424,22255.82222222222,74.25877777777805,298.8,299.0,308.9,309.0,1852.0,1575.0,25.0,35.3,0.0,-0.0999999999999659,-297.0,15.600000000000001
103,2,298.8,308.8,1441,40.5,63,0,2025-01-01 01:39:00,298.90999999999997,308.89,1564.8,37.55,0.11005049346193403,0.08755950357830043,148.13642361013032,8.06766522745103,0.012111111111215184,0.007666666666878406,21944.39999999998,65.0872222222225,298.8,298.9,308.8,308.9,1555.0,1750.0,40.6,29.9,0.0,0.0,-114.0,-0.10000000000000142
104,1,298.8,308.7,1450,43.4,66,0,2025-01-01 01:40:00,298.88,308.86,1564.8,37.59,0.09189365834779868,0.09660917830908654,148.13642361013032,8.098621281839701,0.00844444444454195,0.009333333333556876,21944.39999999998,65.58766666666693,298.8,298.9,308.8,308.8,1441.0,1529.0,40.5,32.7,0.0,-0.10000000000002274,9.0,2.8999999999999986
105,1,298.8,308.7,1591,31.1,68,0,2025-01-01 01:41:00,298.86,308.84,1561.7,37.51,0.08432740427172083,0.10749676997839802,147.12734469008652,8.16475487826931,0.007111111111206242,0.011555555555788613,21646.45555555553,66.66322222222249,298.8,298.8,308.7,308.8,1450.0,1523.0,43.4,44.4,0.0,0.0,141.0,-12.299999999999997
106,1,298.8,308.7,1445,48.5,70,0,2025-01-01 01:42:00,298.84000000000003,308.81,1571.1,37.14,0.06992058987867181,0.09944289260241061,134.64310850046002,7.480225783876984,0.004888888888981423,0.009888888889134572,18128.766666666645,55.95377777777803,298.8,298.8,308.7,308.9,1591.0,1852.0,31.1,25.0,0.0,0.0,-146.0,17.4
107,2,298.8,308.8,1497,46.8,72,0,2025-01-01 01:43:00,298.82,308.78999999999996,1563.3,38.29,0.04216370213663397,0.07378647873897698,136.6366227139219,8.029729482090653,0.0017777777778667922,0.0054444444446975025,18669.566666666637,64.47655555555582,298.8,298.8,308.7,308.8,1445.0,1555.0,48.5,40.6,0.0,0.10000000000002274,52.0,-1.7000000000000028
108,0,298.9,308.8,1621,32.7,75,0,2025-01-01 01:44:00,298.82,308.78000000000003,1550.4,38.57,0.04216370213663397,0.06324555320539783,122.39934640348356,7.748555420922752,0.0017777777778667922,0.0040000000002568085,14981.599999999964,60.04011111111137,298.8,298.8,308.8,308.8,1497.0,1441.0,46.8,40.5,0.0999999999999659,0.0,124.0,-14.099999999999994
109,1,298.9,308.7,1572,34.1,80,0,2025-01-01 01:45:00,298.82000000000005,308.77,1554.7,38.71,0.04216370213663397,0.06749485577298324,122.31929983085695,7.642636252556389,0.0017777777778667922,0.004555555555815809,14962.01111111108,58.409888888889164,298.9,298.8,308.8,308.7,1621.0,1450.0,32.7,43.4,0.0,-0.10000000000002274,-49.0,1.3999999999999986
110,1,298.8,308.6,1872,22.5,82,0,2025-01-01 01:46:00,298.82,308.75,1589.6,36.519999999999996,0.04216370213663397,0.08498365856143976,157.110152440891,8.870149691834731,0.0017777777778667922,0.007222222222487373,24683.600000000006,78.67955555555578,298.9,298.8,308.7,308.7,1572.0,1591.0,34.1,31.1,-0.0999999999999659,-0.0999999999999659,300.0,-11.600000000000001
111,0,298.7,308.6,1499,43.5,84,0,2025-01-01 01:47:00,298.81,308.72,1554.3,38.37,0.05676462122052919,0.07888106377639435,128.68829697287063,8.095959211579308,0.003222222222310153,0.006222222222495593,16560.677777777742,65.54455555555583,298.8,298.8,308.6,308.7,1872.0,1445.0,22.5,48.5,-0.10000000000002274,0.0,-373.0,21.0
112,2,298.8,308.7,1498,39.5,89,0,2025-01-01 01:48:00,298.81000000000006,308.71,1548.6,38.260000000000005,0.05676462122052919,0.07378647873913544,129.910396470456,8.069723938552341,0.003222222222310153,0.005444444444720886,16876.711111111068,65.12044444444471,298.7,298.8,308.6,308.8,1499.0,1497.0,43.5,46.8,0.10000000000002274,0.0999999999999659,-1.0,-4.0
113,2,298.8,308.6,1486,41.9,92,0,2025-01-01 01:49:00,298.81,308.69,1553.1,38.4,0.05676462122052919,0.07378647873917608,126.50379880110744,8.124858973135078,0.003222222222310153,0.005444444444726885,16003.211111111072,66.0133333333336,298.8,298.9,308.7,308.8,1498.0,1621.0,39.5,32.7,0.0,-0.0999999999999659,-12.0,2.3999999999999986
114,1,298.8,308.6,1680,29.4,95,0,2025-01-01 01:50:00,298.81000000000006,308.68,1576.1,37.0,0.05676462122052919,0.07888106377647486,126.58457866405189,8.370052435784261,0.003222222222310153,0.006222222222508293,16023.655555555542,70.05777777777804,298.8,298.9,308.6,308.7,1486.0,1572.0,41.9,34.1,0.0,0.0,194.0,-12.5
115,1,298.8,308.6,1431,45.7,97,0,2025-01-01 01:51:00,298.81,308.67,1560.1,38.46,0.05676462122052919,0.0823272602366164,134.36471924496306,8.498914963426559,0.003222222222310153,0.006777777778067561,18053.877777777743,72.23155555555586,298.8,298.8,308.6,308.6,1680.0,1872.0,29.4,22.5,0.0,0.0,-249.0,16.300000000000004
116,1,298.9,308.7,1564,34.1,99,0,2025-01-01 01:52:00,298.82,308.66999999999996,1572.0,37.02,0.06324555320406798,0.0823272602366164,128.16482443409427,7.799971509919496,0.004000000000088593,0.006777777778067561,16426.222222222204,60.839555555555826,298.8,298.7,308.6,308.6,1431.0,1499.0,45.7,43.5,0.0999999999999659,0.0999999999999659,133.0,-11.600000000000001
117,1,298.8,308.6,1599,33.0,101,0,2025-01-01 01:53:00,298.82000000000005,308.65,1582.2,35.64,0.06324555320406798,0.07071067812075264,125.5652110348333,7.063395469287827,0.004000000000088593,0.005000000000296687,15766.62222222222,49.891555555555804,298.9,298.8,308.7,308.7,1564.0,1498.0,34.1,39.5,-0.0999999999999659,-0.0999999999999659,35.0,-1.1000000000000014
118,2,298.8,308.6,1707,28.1,103,0,2025-01-01 01:54:00,298.81,308.63,1590.8,35.18,0.05676462122052418,0.048304589157098426,131.33062602962548,7.417067404903984,0.0032222222223095847,0.002333333333636071,17247.73333333334,55.01288888888913,298.8,298.8,308.6,308.6,1599.0,1486.0,33.0,41.9,0.0,0.0,108.0,-4.899999999999999
119,1,298.7,308.5,1467,40.7,106,0,2025-01-01 01:55:00,298.79,308.61,1580.3,35.839999999999996,0.056764621220513616,0.056764621222494746,137.07260849637316,7.601637250546038,0.0032222222223083847,0.003222222222533301,18788.899999999994,57.784888888889135,298.8,298.8,308.6,308.6,1707.0,1680.0,28.1,29.4,-0.10000000000002274,-0.10000000000002274,-240.0,12.600000000000001
120,1,298.9,308.7,1433,44.7,108,0,2025-01-01 01:56:00,298.8,308.62,1536.4,38.06,0.06666666666731663,0.06324555320579418,98.00022675710696,6.4232563565704375,0.004444444444531107,0.004000000000306942,9604.044444444384,41.258222222222535,298.7,298.8,308.5,308.6,1467.0,1431.0,40.7,45.7,0.19999999999998863,0.19999999999998863,-34.0,4.0
121,1,298.9,308.7,1558,41.2,110,0,2025-01-01 01:57:00,298.82,308.63,1542.3,37.83,0.06324555320406243,0.06749485577329906,97.27172707878088,6.245540631344743,0.004000000000087892,0.004555555555858441,9461.788888888836,39.00677777777808,298.9,298.9,308.7,308.7,1433.0,1564.0,44.7,34.1,0.0,0.0,125.0,-3.5
122,1,299.0,308.8,1310,50.7,112,0,2025-01-01 01:58:00,298.84,308.64,1523.5,38.95,0.08432740427169878,0.08432740427292727,121.84803832825695,7.463727099929537,0.007111111111202523,0.007111111111409712,14846.944444444372,55.707222222222576,298.9,298.8,308.7,308.6,1558.0,1599.0,41.2,33.0,0.10000000000002274,0.10000000000002274,-248.0,9.5
123,1,298.9,308.7,1546,43.4,114,0,2025-01-01 01:59:00,298.85,308.65,1529.5,39.1,0.08498365856042625,0.08498365856160993,121.27219155455376,7.544239892497846,0.007222222222315109,0.007222222222516297,14706.94444444438,56.91555555555591,299.0,298.8,308.8,308.6,1310.0,1707.0,50.7,28.1,-0.10000000000002274,-0.10000000000002274,236.0,-7.300000000000004
124,1,298.9,308.7,1727,29.4,116,0,2025-01-01 02:00:00,298.86,308.65999999999997,1534.2,39.1,0.08432740427172013,0.08432740427287408,128.45128778386487,7.544239892497846,0.007111111111206123,0.007111111111400743,16499.73333333327,56.91555555555591,298.9,298.7,308.7,308.5,1546.0,1467.0,43.4,40.7,0.0,0.0,181.0,-14.0
125,1,298.9,308.6,1560,32.2,118,0,2025-01-01 02:01:00,298.87,308.65999999999997,1547.1,37.75,0.0823272602354469,0.08432740427287408,123.31031316695811,7.439123305575452,0.006777777777874996,0.007111111111400743,15205.433333333283,55.340555555555845,298.9,298.9,308.7,308.7,1727.0,1433.0,29.4,44.7,0.0,-0.0999999999999659,-167.0,2.8000000000000043
126,1,299.0,308.6,1329,60.5,120,0,2025-01-01 02:02:00,298.88,308.65,1523.6,40.39,0.0918936583478111,0.08498365856160993,140.87362342815533,10.179549215079351,0.008444444444544232,0.007222222222516297,19845.377777777714,103.62322222222264,298.9,298.9,308.6,308.7,1560.0,1558.0,32.2,41.2,0.10000000000002274,0.0,-231.0,28.299999999999997
127,1,298.9,308.6,1413,46.5,122,0,2025-01-01 02:03:00,298.89,308.65,1505.0,41.739999999999995,0.08755950357767792,0.08498365856160993,142.0860459174101,9.983898147628645,0.007666666666769392,0.007222222222516297,20188.44444444437,99.6782222222227,299.0,299.0,308.6,308.8,1329.0,1310.0,60.5,50.7,-0.10000000000002274,0.0,84.0,-14.0
128,1,299.0,308.6,1587,38.6,124,0,2025-01-01 02:04:00,298.90999999999997,308.65,1493.0,42.790000000000006,0.08755950357771218,0.08498365856160993,127.44323355038391,8.881247409883146,0.007666666666775392,0.007222222222516297,16241.777777777697,78.87655555555608,298.9,298.9,308.6,308.7,1413.0,1546.0,46.5,43.4,0.10000000000002274,0.0,174.0,-7.899999999999999
129,1,298.9,308.5,1559,34.3,126,0,2025-01-01 02:05:00,298.92999999999995,308.65,1502.2,42.15,0.048304589155153364,0.08498365856160993,128.67253872610948,9.270652619961579,0.00233333333344816,0.007222222222516297,16556.622222222144,85.94500000000049,299.0,298.9,308.6,308.7,1587.0,1727.0,38.6,29.4,-0.10000000000002274,-0.10000000000002274,-28.0,-4.300000000000004
130,1,298.8,308.4,1473,41.1,128,0,2025-01-01 02:06:00,298.91999999999996,308.62,1506.2,41.79,0.06324555320424508,0.11352924244087377,126.89172987673798,9.230438776136294,0.004000000000110995,0.012888888889198693,16101.511111111038,85.20100000000048,298.9,298.9,308.5,308.6,1559.0,1560.0,34.3,32.2,-0.0999999999999659,-0.10000000000002274,-86.0,6.800000000000004
131,1,298.8,308.4,1737,27.7,130,0,2025-01-01 02:07:00,298.90999999999997,308.59000000000003,1524.1,40.44,0.07378647873798891,0.12866839377206324,146.17147464536276,10.256510127718903,0.005444444444551689,0.016555555555882725,21366.099999999933,105.19600000000042,298.8,299.0,308.4,308.6,1473.0,1329.0,41.1,60.5,0.0,0.0,264.0,-13.400000000000002
132,2,298.7,308.4,1441,43.2,132,0,2025-01-01 02:08:00,298.88,308.55,1537.2,39.69,0.09189365834780892,0.11785113019924187,129.80566671417333,9.680960696129304,0.008444444444543833,0.013888888889238659,16849.511111111045,93.72100000000037,298.8,298.9,308.4,308.6,1737.0,1413.0,27.7,46.5,-0.10000000000002274,0.0,-296.0,15.500000000000004
133,2,298.7,308.4,1430,49.6,135,0,2025-01-01 02:09:00,298.86,308.52,1525.6,40.31,0.10749676997774865,0.11352924244112102,134.04576332979195,10.132944071470837,0.011555555555649003,0.012888888889254834,17968.266666666594,102.67655555555596,298.7,299.0,308.4,308.6,1441.0,1587.0,43.2,38.6,0.0,0.0,-11.0,6.399999999999999
134,1,298.8,308.4,1369,53.0,138,0,2025-01-01 02:10:00,298.85,308.49,1489.8,42.67,0.10801234497388153,0.09944289260308783,121.49970278884506,10.057617345408763,0.01166666666675679,0.00988888888926926,14762.177777777684,101.15566666666723,298.7,298.9,308.4,308.5,1430.0,1559.0,49.6,34.3,0.10000000000002274,0.0,-61.0,3.3999999999999986
135,2,298.8,308.5,1711,28.5,140,0,2025-01-01 02:11:00,298.84000000000003,308.48,1504.9,42.3,0.1074967699777181,0.09189365834935673,139.27626422968734,10.541979573748655,0.011555555555642437,0.0084444444448283,19397.87777777769,111.13333333333387,298.8,298.8,308.4,308.4,1369.0,1473.0,53.0,41.1,0.0,0.10000000000002274,342.0,-24.5
136,0,298.7,308.5,1420,45.7,143,0,2025-01-01 02:12:00,298.81,308.46999999999997,1514.0,40.82,0.09944289260157091,0.08232726023720857,129.10805121636994,8.554504986003339,0.009888888888967566,0.006777777778165064,16668.888888888807,73.17955555555598,298.8,298.8,308.5,308.4,1711.0,1737.0,28.5,27.7,-0.10000000000002274,0.0,-291.0,17.200000000000003
137,1,298.7,308.6,1297,55.3,148,0,2025-01-01 02:13:00,298.79,308.46999999999997,1502.4,41.7,0.09944289260155281,0.08232726023720859,143.58984798530975,9.59328468831774,0.009888888888963967,0.006777777778165065,20618.04444444436,92.03111111111158,298.7,298.7,308.5,308.4,1420.0,1441.0,45.7,43.2,0.0,0.10000000000002274,-123.0,9.599999999999994
138,0,298.8,308.6,1449,49.4,150,0,2025-01-01 02:14:00,298.77000000000004,308.46999999999997,1488.6,42.779999999999994,0.06749485577157868,0.08232726023720859,141.16672569853122,9.810968918058586,0.004555555555626208,0.006777777778165065,19928.044444444356,96.25511111111166,298.7,298.7,308.6,308.4,1297.0,1430.0,55.3,49.6,0.10000000000002274,0.0,152.0,-5.899999999999999
139,1,298.8,308.6,1268,55.8,155,0,2025-01-01 02:15:00,298.76,308.48,1459.5,44.93,0.05163977795009611,0.09189365834935674,154.4137659378561,10.097750024414164,0.0026666666667352324,0.008444444444828302,23843.611111111015,101.96455555555625,298.8,298.8,308.6,308.4,1449.0,1369.0,49.4,53.0,0.0,0.0,-181.0,6.399999999999999
